[2026-07-02 11:14:11.127] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 83.82ms
[2026-07-02 11:14:11.283] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 97.52ms
[2026-07-02 11:14:11.423] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 81.48ms
[2026-07-02 11:14:11.565] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 83.04ms
[2026-07-02 11:14:11.706] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 83.65ms
[2026-07-02 11:14:11.850] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 84.69ms
[2026-07-02 11:14:11.991] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 81.91ms
[2026-07-02 11:14:12.133] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 83.85ms
[2026-07-02 11:14:12.274] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 80.58ms
[2026-07-02 11:14:12.412] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 81.13ms
[2026-07-02 11:14:12.552] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 78.75ms
[2026-07-02 11:14:12.690] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 80.08ms
[2026-07-02 11:14:12.831] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 82.42ms
[2026-07-02 11:14:12.973] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 82.87ms
[2026-07-02 11:14:13.400] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 347.80ms
[2026-07-02 11:14:13.816] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 335.11ms
[2026-07-02 11:14:14.226] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 330.33ms
[2026-07-02 11:14:14.654] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 331.90ms
[2026-07-02 11:14:15.062] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 326.77ms
[2026-07-02 11:14:15.474] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 332.37ms
[2026-07-02 11:14:15.891] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 337.87ms
[2026-07-02 11:14:16.310] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 338.29ms
[2026-07-02 11:14:16.750] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 358.02ms
[2026-07-02 11:14:17.192] Model: wave_model_v1 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 361.32ms
[2026-07-02 11:25:23.676] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 20763.96ms
[2026-07-02 11:25:23.720] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 41.40ms
[2026-07-02 11:25:23.806] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 29.90ms
[2026-07-02 11:25:23.890] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 29.55ms
[2026-07-02 11:25:23.972] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.57ms
[2026-07-02 11:25:24.059] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.83ms
[2026-07-02 11:25:24.145] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.79ms
[2026-07-02 11:25:24.232] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.98ms
[2026-07-02 11:25:24.318] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.63ms
[2026-07-02 11:25:24.410] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 37.60ms
[2026-07-02 11:25:24.496] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.07ms
[2026-07-02 11:25:24.582] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.85ms
[2026-07-02 11:25:24.666] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.48ms
[2026-07-02 11:25:24.756] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 35.37ms
[2026-07-02 11:25:24.839] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 29.37ms
[2026-07-02 11:25:24.926] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.17ms
[2026-07-02 11:25:25.011] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.01ms
[2026-07-02 11:25:25.097] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.60ms
[2026-07-02 11:25:25.186] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 34.13ms
[2026-07-02 11:25:25.274] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.50ms
[2026-07-02 11:25:25.360] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.79ms
[2026-07-02 11:25:25.447] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.34ms
[2026-07-02 11:25:25.533] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 32.52ms
[2026-07-02 11:25:25.617] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.79ms
[2026-07-02 11:25:25.703] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 29.95ms
[2026-07-02 11:25:25.788] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.89ms
[2026-07-02 11:25:25.869] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 28.21ms
[2026-07-02 11:25:25.954] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 31.12ms
[2026-07-02 11:25:26.040] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.84ms
[2026-07-02 11:25:26.131] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 38.42ms
[2026-07-02 11:25:26.216] Model: NS_1_5 | Endpoint: /predict-sync | Waveforms: 1 | Latency: 30.70ms
[2026-07-02 11:25:26.374] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 98.13ms
[2026-07-02 11:25:26.524] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 91.95ms
[2026-07-02 11:25:26.671] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 88.98ms
[2026-07-02 11:25:26.822] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 92.43ms
[2026-07-02 11:25:26.973] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 94.18ms
[2026-07-02 11:25:27.123] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 92.15ms
[2026-07-02 11:25:27.280] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 100.34ms
[2026-07-02 11:25:27.440] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 100.03ms
[2026-07-02 11:25:27.587] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 89.06ms
[2026-07-02 11:25:27.733] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 87.94ms
[2026-07-02 11:25:27.882] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 91.21ms
[2026-07-02 11:25:28.035] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 93.60ms
[2026-07-02 11:25:28.207] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 114.27ms
[2026-07-02 11:25:28.357] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 91.59ms
[2026-07-02 11:25:28.506] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 91.36ms
[2026-07-02 11:25:28.653] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 88.01ms
[2026-07-02 11:25:28.800] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 88.74ms
[2026-07-02 11:25:28.949] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 89.71ms
[2026-07-02 11:25:29.101] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 93.30ms
[2026-07-02 11:25:29.254] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 10 | Latency: 94.41ms
[2026-07-02 11:25:29.702] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 368.83ms
[2026-07-02 11:25:30.242] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 461.37ms
[2026-07-02 11:25:30.693] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 372.53ms
[2026-07-02 11:25:31.118] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 345.87ms
[2026-07-02 11:25:31.546] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 348.16ms
[2026-07-02 11:25:32.016] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 391.86ms
[2026-07-02 11:25:32.458] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 362.64ms
[2026-07-02 11:25:32.885] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 348.63ms
[2026-07-02 11:25:33.331] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 367.51ms
[2026-07-02 11:25:33.746] Model: NS_1_5 | Endpoint: /predict-batch-sync | Waveforms: 50 | Latency: 335.30ms
